updated,source,company,title,location,is_remote,salary_currency,job_type,url,salary_estimate_min,salary_estimate_max,salary_estimate_median,seniority,skills,company_type
2026-04,hn_whoishiring,Memorang (Vercel + Shopify for EdTech),Full-Time,Hybrid - Los Angeles,False,USD,full_time,https://memorang.com/careers),140000.0,190000.0,165000.0,senior,"Python, JavaScript, React, Node.js, AI, Machine Learning, Knowledge Graphs, AWS, Docker, API Development",scaleup
2026-04,hn_whoishiring,"Focused.io is hiring Agent Engineers & OTel / o11y experts in Denver, Chicago, and London. Onsite",,,False,USD,full_time,https://focused.io/careers,130000.0,180000.0,155000.0,senior,"OpenTelemetry, Observability, Go, Python, Kubernetes, AWS, Docker, CI/CD, Monitoring, Distributed Systems",scaleup
2026-04,hn_whoishiring,Securikett,Senior Software Developer,"Krems an der Donau (near Vienna), Austria (ONSITE)",False,USD,full_time,"https://www.securikett.com/),",100000.0,140000.0,120000.0,senior,"JavaScript, React, Node.js, PostgreSQL, AWS, SaaS, UI/UX, Docker, API Development, Testing",mid_market
2026-04,hn_whoishiring,ASBL,"Mobile Engineers, Engineering managers",ONSITE,False,USD,full_time,https://asbl.in/careers/software-engineering.,80000.0,120000.0,100000.0,mid,"React Native, Flutter, iOS, Android, JavaScript, TypeScript, AWS, PostgreSQL, Docker, CI/CD",scaleup
2026-04,hn_whoishiring,VIVA Finance,"Atlanta, GA (In Person)",,False,USD,full_time,https://news.ycombinator.com/item?id=46857726,90000.0,130000.0,110000.0,junior,"Python, Java, PostgreSQL, AWS, API Development, Docker, Fintech, Microservices, CI/CD, Testing",startup
2026-04,hn_whoishiring,FreightRoll,Software Engineer,,True,USD,full_time,https://news.ycombinator.com/item?id=46857717,150000.0,175000.0,162500.0,mid,"Elixir, Erlang, PostgreSQL, Distributed Systems, Python, React, AWS, Docker, Kubernetes, CI/CD",startup
2026-04,hn_whoishiring,AIDAR,"Hamburg, Germany",,True,USD,full_time,https://aidrivenar.notion.site/Hiring-Senior-Full-Stack-Engineer-2806234fc7ae80cd8232c353996c2c0f,120000.0,180000.0,150000.0,senior,"Python, JavaScript, React, Node.js, PostgreSQL, AWS, Machine Learning, Data Engineering, API Development, Docker",startup
2026-04,hn_whoishiring,Many startup tech jobs for Europe can also be found on https://techposts.eu/jobs,,,False,USD,full_time,https://techposts.eu/jobs,80000.0,150000.0,115000.0,junior,"Software Development, Web Development, Mobile Development, Data Science, Cloud, DevOps, AI, Cybersecurity, Product Management, Design",startup
2026-04,hn_whoishiring,Station A,Staff Software Engineer,,True,USD,full_time,https://apply.workable.com/j/2E97BD0B53?utm_source=hn0226&utm_medium=social,160000.0,240000.0,200000.0,staff,"Software Engineering, Clean Energy, Climate Tech, Python, JavaScript, Cloud, Data Analytics, API Development, SaaS, Sustainability",startup
2026-04,hn_whoishiring,PostHog,Full-Time,,True,USD,full_time,https://posthog.com/careers,130000.0,200000.0,165000.0,mid,"Product Analytics, Feature Flags, Session Replay, Data Warehousing, Python, JavaScript, Backend Development, API Design, Cloud, DevOps",scaleup
2026-04,hn_whoishiring,Charted Sea,Senior Product & Platform Engineer,,True,USD,full_time,https://chartedsea.com/about,80000.0,100000.0,90000.0,senior,"Web Scraping, Browser Automation, Anti-bot, Python, JavaScript, Captcha Solving, SaaS, E-commerce, Data Extraction, Fingerprinting",startup
2026-04,hn_whoishiring,Updater,Lead Platform Engineer,,True,USD,full_time,https://job-boards.greenhouse.io/updater/jobs/7274396,180000.0,215000.0,197500.0,senior,"Platform Engineering, Scalability, Cloud Infrastructure, DevOps, Kubernetes, AWS, Microservices, CI/CD, Monitoring, Automation",scaleup
2026-04,hn_whoishiring,Temporal Technologies,Multiple positions in United States - WORK FROM HOME,,False,USD,full_time,https://temporal.io/blog/temporal-raises-secondary-funding,140000.0,220000.0,180000.0,mid,"Distributed Systems, Workflow Orchestration, Go, Java, Python, Microservices, Cloud, Scalability, Reliability, API Development",scaleup
2026-04,hn_whoishiring,Cloudflare,Full Time,"New York City, Austin, London, Lisbon, San Francisco, Seattle",False,USD,full_time,https://news.ycombinator.com/item?id=46857585,150000.0,250000.0,200000.0,mid,"Product Management, Developer Tools, Cloudflare Workers, JavaScript, TypeScript, Rust, Python, Containers, DevOps, API Design",scaleup
2026-04,hn_whoishiring,Apple,Senior Software Engineer - Transparency,ONSITE (3 days/week in office),False,USD,full_time,https://security.apple.com/blog/imessage-contact-key-verification/,180000.0,300000.0,240000.0,senior,"Backend Development, Security, Distributed Systems, Cloud Computing, Encryption, Privacy, C++, Python, Microservices, API Design",big_tech
2026-04,hn_whoishiring,TextQL,Senior Software Engineer (FT),ONSITE,False,USD,full_time,https://news.ycombinator.com/item?id=46857555,200000.0,400000.0,300000.0,senior,"Data Engineering, Data Lakehouse, AI Agents, Python, SQL, Distributed Systems, Cloud, ETL, Data Warehousing, Machine Learning",startup
2026-04,hn_whoishiring,Parabola Labs (NYC / SF),Enterprise Account Exec,On-site Hybrid,False,USD,full_time,https://parabola.io/careers,120000.0,180000.0,150000.0,senior,"Sales, Enterprise Sales, SaaS, AI, Automation, Finance, Operations, CRM, Negotiation, Account Management",scaleup
2026-04,hn_whoishiring,PrairieLearn (Remote US) — Full-Stack Software Engineer — TypeScript / Postgres / React / AI,,,False,USD,full_time,https://www.prairielearn.com),100000.0,140000.0,120000.0,mid,"TypeScript, PostgreSQL, React, AI, Full-Stack Development, Open Source, Education Technology, Node.js, APIs, Cloud Services",startup
2026-04,hn_whoishiring,Powertools Technologies,Junior/Senior Engineer,ONSITE,False,USD,full_time,https://www.powertools-tech.com,60000.0,120000.0,90000.0,junior,"Electronic Design Automation, Cadence Virtuoso, Siemens Calibre, Synopsys Design Compiler, Plugin Development, C++, Python, Software Development, EDA Tools, Algorithms",mid_market
2026-04,hn_whoishiring,Shepherd,,"San Francisco, CA",False,USD,full_time,https://jobs.ashbyhq.com/shepherd/c4081c3d-a79b-4ac9-aa19-78f5e1a24c4d,130000.0,200000.0,165000.0,mid,"Product Engineering, Insurance Technology, Full-Stack Development, JavaScript, React, Node.js, APIs, Cloud Services, Data Analysis, Fintech",scaleup
2026-04,hn_whoishiring,Head of Engineering & Infrastructure,Full-Time,,True,USD,full_time,https://fetlife.com/jobs/head_of_engineering_and_infrastructure,182000.0,272000.0,227000.0,director,"Engineering Leadership, Infrastructure, Scalability, DevOps, Cloud Architecture, Team Management, Site Reliability, Monitoring, Security, Performance Optimization",scaleup
2026-04,hn_whoishiring,Goody,North/South America,,True,USD,full_time,https://jobs.ongoody.com/#hn,150000.0,250000.0,200000.0,senior,"Full-Stack Development, E-commerce, Gifting Platforms, SaaS, APIs, JavaScript, React, Node.js, Cloud Services, Payment Systems",startup
2026-04,hn_whoishiring,Spiich Labs (Stockholm),"Founding GTM, Fullstack Engineer",On-site,False,USD,full_time,https://news.ycombinator.com/item?id=46857490,90000.0,150000.0,120000.0,mid,"Full-Stack Development, AI, CRM, Sales Automation, SaaS, Python, JavaScript, React, Node.js, APIs",startup
2026-04,hn_whoishiring,Full-Stack Engineer in Co-Founding for AI-driven pairing engine that automatically extracts menu data to create personalized coffee-pastry experiences.,,,False,USD,full_time,https://news.ycombinator.com/item?id=46683368,80000.0,140000.0,110000.0,mid,"Full-Stack Development, AI, Data Extraction, Python, JavaScript, React, Node.js, Machine Learning, APIs, Web Scraping",startup
2026-04,hn_whoishiring,Transparent Entertainment Studio,Multiple Executive Roles,,True,USD,full_time,https://news.ycombinator.com/item?id=46642360,200000.0,350000.0,275000.0,vp,"Fundraising, Financial Operations, Investor Relations, Strategic Planning, Budget Management, Compliance, Entertainment Industry, Startup Experience, Leadership, M&A",startup
2026-04,hn_whoishiring,LiveKit,Livekit.io,,True,USD,full_time,https://jobs.ashbyhq.com/livekit/938b49cb-4542-46ae-9383-0317cd6674f3,140000.0,220000.0,180000.0,senior,"Distributed Systems, WebRTC, Real-time Communications, Voice AI, Video Streaming, Networking, Go, Rust, Cloud Infrastructure, Microservices",startup
2026-04,hn_whoishiring,Microsoft Azure Data,Senior Software Engineer (Vector DB),,True,USD,full_time,https://github.com/Microsoft/DiskANN),180000.0,280000.0,230000.0,senior,"Rust, Vector Databases, Database Engineering, Performance Engineering, Open Source, Azure, Search Systems, RAG, Distributed Systems, C++",big_tech
2026-04,hn_whoishiring,Splasy Sports is hiring for Senior Typescript Engineers - REMOTE (US).  We are a rapidly growing fantasy sports and casual gaming sports products operator.,,,False,USD,full_time,https://betterpool.breezy.hr/,130000.0,190000.0,160000.0,senior,"TypeScript, NestJS, Express, React, AWS, PostgreSQL, Datadog, Docker, Kubernetes, Node.js",scaleup
2026-04,hn_whoishiring,Rising Team,Senior Software Engineer,,True,USD,full_time,https://risingteam.com/careers-openings?bzid=2a63ef877906,140000.0,200000.0,170000.0,senior,"Python, JavaScript, TypeScript, React, Node.js, AI, Claude Code, AWS, Docker, PostgreSQL",scaleup
2026-04,hn_whoishiring,Steel.dev,"Founding Engineers (Infrastructure, Applied AI), Growth, GTM",In-office,False,USD,full_time,https://jobs.ashbyhq.com/steel,150000.0,250000.0,200000.0,senior,"Python, JavaScript, TypeScript, React, Node.js, AWS, Docker, Kubernetes, AI Agents, Web Scraping",startup
2026-04,hn_whoishiring,We’re building a local-AI camera OS:,,,False,USD,full_time,https://news.ycombinator.com/item?id=46634701,120000.0,180000.0,150000.0,senior,"Linux, V4L2, GStreamer, FFmpeg, RTSP, ONVIF, YOLO, TensorFlow Lite, OpenVINO, C++",startup
2026-04,hn_whoishiring,PayPlan,Platform Specialist (Metabase),,True,USD,full_time,https://devitjobs.uk/jobs/PayPlan-Platform-Specialist-Metabase,65000.0,85000.0,75000.0,mid,"Metabase, SQL, Python, Data Visualization, AWS, Docker, PostgreSQL, Data Warehousing, ETL, Business Intelligence",mid_market
2026-04,hn_whoishiring,Link11,QA Engineer,,True,USD,full_time,https://www.link11.com,80000.0,130000.0,105000.0,mid,"Selenium, Cypress, Python, JavaScript, AWS, Docker, Kubernetes, CI/CD, Security Testing, Performance Testing",mid_market
2026-04,hn_whoishiring,HomeVision,"Multiple Roles- Eng, SRE, Analytics",Hybrid SF & Remote,True,USD,full_time,https://jobs.ashbyhq.com/homevision/a3f79d43-5d9e-46bf-a43f-...,100000.0,220000.0,160000.0,mid,"Python, JavaScript, TypeScript, React, Node.js, AWS, Docker, Kubernetes, PostgreSQL, Data Processing",scaleup
2026-04,hn_whoishiring,Adobe,Senior Software Engineer (Behance – Graph & Recommendations),"New York, NY (onsite) / Remote-friendly (US)",True,USD,full_time,https://adobe.wd5.myworkdayjobs.com/external_experienced/job/New-York/Senior-Software-Engineer--Behance_R162710,173500.0,331050.0,252275.0,senior,"Java, Python, Graph Databases, Machine Learning, Recommendation Systems, AWS, Docker, Kubernetes, Apache Spark, TensorFlow",big_tech
2026-04,hn_whoishiring,"We are looking for a full-stack ""ninja"" to join BetterSea full-time.",,,False,USD,full_time,https://news.ycombinator.com/item?id=46617364,90000.0,150000.0,120000.0,mid,"JavaScript, TypeScript, React, Node.js, Python, Blockchain, Carbon Trading, AWS, Docker, PostgreSQL",startup
2026-04,hn_whoishiring,Coveo,Senior Fullstack Developer,Hybrid/Remote,True,USD,full_time,https://grnh.se/dxy6bbtr2us,140000.0,200000.0,170000.0,senior,"JavaScript, TypeScript, React, Node.js, Python, AI, Machine Learning, AWS, Docker, Kubernetes",scaleup
2026-04,hn_whoishiring,We’re seeking a turn around Engineering Manager to help modernize our PHP code base and add structure to our team.,,,False,USD,full_time,https://careers.sched.com/jobs/engineering-manager-modernization-ai-enablement-cfDE,140000.0,200000.0,170000.0,director,"PHP, JavaScript, AI, Team Management, Code Modernization, Web Development, Databases, APIs, DevOps, Project Management",mid_market
2026-04,hn_whoishiring,Stack Influence,"Multiple Openings: Full Stack Developer, Technical Product Manager, Product Designer & UX Research",,True,USD,full_time,https://stack-influence.breezy.hr/,125000.0,200000.0,162500.0,senior,"JavaScript, React, Node.js, Next.js, Azure, Full-Stack, APIs, E-commerce, Cloud, Web Development",scaleup
2026-04,hn_whoishiring,"Wolf Games — Director of Engineering, Creative Automation — Remote (US/Canada) — Contract",,,False,USD,full_time,https://news.ycombinator.com/item?id=46466074,70000.0,85000.0,77500.0,director,"JavaScript, AI, Generative AI, Web Development, React, Node.js, Cloud, Automation, Team Leadership, Creative Tech",scaleup
2026-04,hn_whoishiring,Avantos.ai,"Sr Software Engineer, AI Team",,False,USD,full_time,https://avantos.ai,150000.0,200000.0,175000.0,senior,"React, Postgres, Golang, Node.js, AWS, Terraform, AI, Fintech, APIs, Back-End",startup
2026-04,hn_whoishiring,Coder,Multiple roles,,False,USD,full_time,https://coder.com/,140000.0,250000.0,195000.0,mid,"AI, Machine Learning, Python, JavaScript, Cloud, DevOps, Software Development, APIs, Security, Scalability",scaleup
2026-04,hn_whoishiring,Eleshop,Senior PHP Full-stack engineer,,True,USD,full_time,https://www.eleshop.nl/vacatures.html,80000.0,120000.0,100000.0,senior,"PHP, Full-Stack, JavaScript, HTML/CSS, Databases, APIs, Testing, Soldering, Measurement Tools, Web Development",mid_market
2026-04,hn_whoishiring,Howie,Senior Engineer (AI Search / RAG),,True,USD,full_time,https://howie.systems,120000.0,180000.0,150000.0,senior,"Python, RAG, Vector Databases, AI Search, Cloud, Machine Learning, APIs, Back-End, Production Systems, Data Engineering",startup
2026-04,hn_whoishiring,Doubling,"Junior Software Engineer (Contract, 1099)",NYC ONSITE,False,USD,full_time,https://www.doubling.io/careers/junior-software-engineer-fintech,70000.0,100000.0,85000.0,junior,"JavaScript, React, Node.js, Python, AI, Fintech, Full-Stack, Mobile Development, APIs, Cloud",startup
2026-04,hn_whoishiring,Upwave,Senior Software Engineer,,True,USD,full_time,https://upwave.com,150000.0,220000.0,185000.0,senior,"AI, Analytics, Python, JavaScript, React, Node.js, AWS, Data Visualization, Machine Learning, SQL",startup
2026-04,hn_whoishiring,Larridin,,"AI Native Software Engineer (All Levels) — Bay Area, In-Office",False,USD,full_time,https://www.linkedin.com/in/ameyakanitkar/,150000.0,250000.0,200000.0,senior,"AI, Python, Machine Learning, Enterprise, Data Engineering, Cloud, APIs, Monitoring, LLMs, Full Stack",scaleup
2026-04,hn_whoishiring,Comper,First Product Designer / UI Engineer,ONSITE,False,USD,full_time,https://comper.io,90000.0,110000.0,100000.0,mid,"UI/UX, Figma, React, JavaScript, LLMs, Git, APIs, Visualization, Design Systems, Frontend",startup
2026-04,hn_whoishiring,Crypto bros needed!,,,False,USD,full_time,https://forms.gle/GzwXL2qwHXNMPXt27,100000.0,180000.0,140000.0,mid,"Blockchain, Smart Contracts, JavaScript, React, Node.js, Solidity, Web3, APIs, Cloud, Security",startup
2026-04,hn_whoishiring,Atomscale,"Software Engineer, Full Stack","Boston, MA (Hybrid Onsite)",False,USD,full_time,https://atomscale.ai,130000.0,180000.0,155000.0,mid,"AI, Python, Full Stack, JavaScript, React, Data Engineering, Machine Learning, Cloud, APIs, Materials Science",startup
2026-04,hn_whoishiring,Big Cartel,DevOps Engineer,,True,USD,full_time,https://bigcartel.recruitee.com/o/devops-engineer,120000.0,160000.0,140000.0,mid,"DevOps, AWS, Docker, Kubernetes, CI/CD, Monitoring, Infrastructure, Security, Cloud, Automation",mid_market
2026-04,hn_whoishiring,Photon Health,Senior Software Engineers,ONSITE / HYBRID,False,USD,full_time,https://jobs.gem.com/photon/am9icG9zdDpL4xgxKjrEK2H6aICx8Qye,180000.0,210000.0,195000.0,senior,"JavaScript, React, Node.js, Healthcare, APIs, Cloud, Full Stack, TypeScript, Databases, Security",scaleup
2026-04,hn_whoishiring,Blackshark AI,Software Engineers & Platform Engineer,,True,USD,full_time,https://jobs.eu.lever.co/blackshark/6110fedd-5cd8-40e5-ac11-f32b287c1f9b,110000.0,170000.0,140000.0,mid,"AI, Geospatial, Python, Machine Learning, Cloud, 3D, Computer Vision, APIs, DevOps, Data Engineering",scaleup
2026-04,hn_whoishiring,Root Sustainability,"AI / ML Engineer, Senior UX/UI Designer",REMOTE / The Netherlands (or hybrid),True,USD,full_time,https://root-sustainability.homerun.co/ai-ml-engineer,100000.0,160000.0,130000.0,senior,"AI, Machine Learning, Python, Data Science, UX/UI, Figma, React, Data Engineering, Sustainability, Cloud",startup
2026-04,hn_whoishiring,"Wayward (wayward.com)- we’re rebuilding the way brands and creators connect. Backed by a founder with $1B+ exits and growing fast, 3x YoY growth. Looking for NY-based engineers (hybrid) to help us bui",,,False,USD,full_time,https://news.ycombinator.com/item?id=46572245,120000.0,180000.0,150000.0,mid,"JavaScript, React, Node.js, APIs, Cloud, E-commerce, Full Stack, TypeScript, Databases, DevOps",scaleup
2026-04,hn_whoishiring,Legion Health (YC S21),Founding Engineer (AI-Native Ops Infra),ONSITE,False,USD,full_time,https://jobs.ashbyhq.com/legionhealth/ffdd2b52-eb21-489e-b124-3c0804231424,130000.0,190000.0,160000.0,senior,"AI, Python, Infrastructure, Healthcare, Machine Learning, Cloud, DevOps, APIs, Data Engineering, Security",startup
2026-04,hn_whoishiring,Gambit Robotics,Founding Principal / Staff Full-Stack Engineer,Onsite,False,USD,full_time,https://www.gambitrobotics.ai/careers,200000.0,350000.0,275000.0,principal,"Full-Stack, Robotics, AI, MongoDB, Founding",startup
2026-04,hn_whoishiring,PermitFlow (YC W22),"Staff, Fullstack & Frontend Software Engineers",ONSITE,False,USD,full_time,https://permitflow.com,180000.0,280000.0,230000.0,staff,"Fullstack, Frontend, Construction, Permitting, YC",scaleup
2026-04,hn_whoishiring,SKYCATCHFIRE,Senior Python Backend Developer,,True,USD,full_time,https://www.skycatchfire.com/careers/django-developer/,120000.0,180000.0,150000.0,senior,"Python, Django, Backend Development, Business Operations",mid_market
2026-04,hn_whoishiring,Journalytic,UI Developer (React/TypeScript),,True,USD,full_time,https://jobs.journalytic.com,100000.0,160000.0,130000.0,mid,"React, TypeScript, UI Development, Investment, Behavioral Science",startup
2026-04,hn_whoishiring,Hightouch,Multiple Roles,,True,USD,full_time,https://news.ycombinator.com/item?id=46559779,180000.0,320000.0,250000.0,senior,"AI, Marketing, Growth, AI Agents, Content Creation",scaleup
2026-04,hn_whoishiring,myDataValue.com,Senior Founding Engineer,,True,USD,full_time,https://www.mydatavalue.com/founding-full-stack-senior-engineer,110000.0,150000.0,130000.0,senior,"Python, Django, AI, Hospitality Tech, Booking.com",startup
2026-04,hn_whoishiring,Monadical.com,Senior Full-Stack Engineer,,True,USD,full_time,https://careers.monadical.com/,90000.0,140000.0,115000.0,senior,"Full-Stack, Software Consultancy, Diverse Industries",agency
2026-04,hn_whoishiring,"I’m exploring a new venture at the intersection of content provenance, fingerprinting, and AI usage attribution (audio initially, potentially expanding to voice, animation, and other media).",,,False,USD,full_time,https://news.ycombinator.com/item?id=46558371,120000.0,180000.0,150000.0,senior,"AI, Content Provenance, Fingerprinting, Audio Processing, Machine Learning",startup
2026-04,hn_whoishiring,alooola,FULL-TIME,,True,USD,full_time,https://alooola.breezy.hr/p/0764568c8521-ai-product-engineer,100000.0,140000.0,120000.0,mid,"React-Native, Node.js, AI, Mobile Development, Wealth Management",scaleup
2026-04,hn_whoishiring,Bond Home,FULL TIME,"ON-SITE in Florianopolis, Brazil",False,USD,full_time,https://news.ycombinator.com/item?id=46553484,40000.0,80000.0,60000.0,mid,"C, iOS, Android, Python, UX Design, Quality Engineering, Claude, Firmware",startup
2026-04,hn_whoishiring,HMCTS / Ministry of Justice,Security: Willing to undergo clearance,,True,USD,full_time,https://careers.publicsectorresourcing.co.uk/en_GB/careersmarketplace/ShareJob?jobId=6687,100000.0,160000.0,130000.0,principal,"Architecture, Database Design, Complexity Reduction, Justice Systems, Mission-Critical Platforms",government
2026-04,hn_whoishiring,Saia Agrobotics,Fullstack Developer,ONSITE / HYBRID (2 office days a week),False,USD,full_time,https://www.saia.tech/full-stack-developer,70000.0,110000.0,90000.0,mid,"Full-Stack, Robotics, Greenhouse Tech, Energy Efficiency, Labor Automation",startup
2026-04,hn_whoishiring,Eventellect,Full-time,"Hybrid / Onsite / Remote (US – NY, TX, MA only)",True,USD,full_time,https://news.ycombinator.com/item?id=46549048,120000.0,190000.0,155000.0,mid,"Algorithmic Systems, Ticketing, Pricing Algorithms, Sports Tech, Live Events",scaleup
2026-04,hn_whoishiring,Parabola,Senior SRE + Full Stack Engineer,NYC/SF ONSITE-Hybrid,False,USD,full_time,https://jobs.ashbyhq.com/parabola-io,180000.0,300000.0,240000.0,senior,"SRE, Full-Stack, AI, Workflow Automation, Business Logic",scaleup
2026-04,hn_whoishiring,"Norm is building AI that understands regulations for regulatory compliance. Our AI currently automates compliance determinations for federally regulated financial content, though our vision is to buil",,,False,USD,full_time,https://www.norm.ai/post/building-regulatory-ai-agents,130000.0,200000.0,165000.0,mid,"AI, Regulatory Compliance, Financial Regulations, Automation, Platform Development",startup
2026-04,hn_whoishiring,Estuary,,,True,USD,full_time,https://estuary.dev/,160000.0,280000.0,220000.0,senior,"Data Replication, CDC, OLAP, Open-Source, Developer Tools",scaleup
2026-04,hn_whoishiring,Jurisphere.ai,Founding Head of Product,Hybrid,False,USD,full_time,https://news.ycombinator.com/item?id=46542208,80000.0,150000.0,115000.0,director,"AI Platform, Legal Tech, Product Management, Enterprise Software, Roadmap Strategy",scaleup
2026-04,hn_whoishiring,Uptiv Health,Lead/Senior Engineer,,True,USD,full_time,https://uptivhealth.applytojob.com/apply/84DORVHJ05/Lead-Engineer-Sr-Full-Stack-Engineer,150000.0,250000.0,200000.0,senior,"Healthcare Systems, Infusion Technology, Human-Centered Design, Chronic Condition Management, Operations Integration",scaleup
2026-04,hn_whoishiring,"I have adapted our ""Stealth"" pitch to fit their strict format while keeping the ""Nerd Bait"" hook.",,,False,USD,full_time,https://news.ycombinator.com/item?id=46535464,120000.0,180000.0,150000.0,mid,"Full-Stack, Gamification, Dashboard Development, Consumer Logistics, Real Estate Tech",startup
2026-04,hn_whoishiring,Kinelo,kinelo.com,Onsite,False,USD,full_time,https://job-boards.greenhouse.io/kinelo/jobs/4088659009,140000.0,220000.0,180000.0,mid,"AI, Backend, Full-Stack, Engineering Management, Coordination Systems",startup
2026-04,hn_whoishiring,"Trail of Bits is a cybersecurity research and consulting firm based in Brooklyn, NY. We work with companies like Epic Games, Google, Microsoft, and Zoom on their hardest security problems: smart contr",,,False,USD,full_time,https://apply.workable.com/trailofbits/j/0C784B6D41/,80000.0,120000.0,100000.0,intern,"Cybersecurity, Smart Contracts, Vulnerability Research, Application Security, Python, C++, Blockchain, Reverse Engineering, Penetration Testing, Cryptography",consulting
2026-04,hn_whoishiring,GitBook,Full-time,,True,USD,full_time,https://www.gitbook.com/,120000.0,180000.0,150000.0,mid,"Documentation, AI, Product Engineering, JavaScript, React, Collaboration Tools, Cloud, APIs, TypeScript, SaaS",scaleup
2026-04,hn_whoishiring,Farmgirl Flowers,,,False,USD,full_time,https://farmgirlflowers.com,130000.0,190000.0,160000.0,senior,"Fullstack, Ecommerce, Python, JavaScript, React, PostgreSQL, AWS, APIs, Product Development, Scalability",mid_market
2026-04,hn_whoishiring,Valis Insights (VALIS),Full-time,remote-first hybrid Massachusetts (US),True,USD,full_time,https://apply.workable.com/valis-insights-1/j/A937EAA712/,110000.0,170000.0,140000.0,mid,"Computer Vision, SaaS, Hardware, Python, Climate Tech, Web Development, Data Analytics, IoT, Cloud, JavaScript",startup
2026-04,hn_whoishiring,Layer Health,,,False,USD,full_time,https://www.layerhealth.com/,140000.0,200000.0,170000.0,mid,"React, TypeScript, Python, GCP, Healthcare, Fullstack, APIs, Data Visualization, Cloud, PostgreSQL",startup
2026-04,hn_whoishiring,Kubermatic,Full-time,,True,USD,full_time,https://kubermatic.bamboohr.com/careers/24):,100000.0,160000.0,130000.0,mid,"Kubernetes, CloudNative, Open Source, Go, DevOps, kcp, Containers, Linux, Networking, CI/CD",mid_market
2026-04,hn_whoishiring,Kato,Senior Software Engineer,ONSITE,False,USD,full_time,https://jobs.ashbyhq.com/Pear-VC/214dc247-0778-485b-8a3d-067990aca47c,170000.0,250000.0,210000.0,senior,"AI, Compliance, Fintech, Python, Voice AI, Regulatory, Machine Learning, Cloud, APIs, Data Engineering",startup
2026-04,hn_whoishiring,Squint,,"Onsite, San Francisco",False,USD,full_time,https://jobs.ashbyhq.com/squint.ai?utm_source=Hackernews,160000.0,240000.0,200000.0,mid,"AI, Manufacturing, Spatial Computing, Computer Vision, Python, Cloud, IoT, Data Analytics, Machine Learning, Hardware",scaleup
2026-04,hn_whoishiring,Careforce AI (previously Helpcare),Senior Fullstack Engineer,,True,USD,full_time,https://www.ycombinator.com/companies/helpcare-ai/jobs/Hjx9nA3-senior-fullstack-engineer,150000.0,220000.0,185000.0,senior,"Python, FastAPI, React, Supabase, GCP, LLMs, Fullstack, AI, TypeScript, PostgreSQL",startup
2026-04,hn_whoishiring,Hiring Tech Lead and SRE – REMOTE LATAM - We build AI tools that help high-volume law firms manage their caseloads more efficiently. Our first product—an AI assistant that transcribes and classifies i,,,False,USD,full_time,https://news.ycombinator.com/item?id=46516042,120000.0,180000.0,150000.0,senior,"AI, Python, DevOps, Cloud, Automation, Machine Learning, SRE, AWS, Kubernetes, Terraform",startup
2026-04,hn_whoishiring,Gaia AI,Fullstack Platform Engineer,,False,USD,full_time,https://www.gaia-ai.eco/).,100000.0,150000.0,125000.0,mid,"TypeScript, React, MongoDB, AWS, React Native, Full-Stack Development, Mobile Development, Cloud Services, API Development, Software Engineering",startup
2026-04,hn_whoishiring,Sage Bionetworks,Full Time,,True,USD,full_time,https://job-boards.greenhouse.io/sagebionetworks/jobs/4091284009,180000.0,250000.0,215000.0,principal,"Backend Development, Open Science, Biomedical Data, Cloud Computing, API Design, Data Engineering, System Architecture, Python, Java, DevOps",nonprofit
2026-04,hn_whoishiring,Tiger Data (FKA Timescale) [ Global,"Multiple Roles: Eng, Product, Support + more ]",,True,USD,full_time,https://www.tigerdata.com/careers,140000.0,220000.0,180000.0,senior,"PostgreSQL, Time-Series Data, Database Engineering, Cloud Computing, Real-time Analytics, Distributed Systems, Backend Development, DevOps, System Architecture, Data Processing",scaleup
2026-04,hn_whoishiring,GreenArrow Email,Full-Time,,True,USD,full_time,https://www.greenarrowemail.com/careers/developer,110000.0,160000.0,135000.0,mid,"Go, Ruby on Rails, JavaScript, Email Systems, Backend Development, API Development, Database Management, Cloud Infrastructure, DevOps, Software Testing",mid_market
2026-04,hn_whoishiring,Buildplace (by Form Follows You GmbH),,Berlin,False,USD,full_time,https://company.buildplace.io,90000.0,140000.0,115000.0,mid,"Digital Twin, Geospatial Data, 3D Modeling, Cloud Computing, Web Development, Data Visualization, Software Engineering, GIS, Backend Systems, API Integration",startup
2026-04,hn_whoishiring,Prophet Town LLC,Various Software Engineering Roles,US – Remote and Hybrid,True,USD,full_time,https://forms.gle/Dxpj7eTwcHpjiGT39.,150000.0,250000.0,200000.0,mid,"Software Engineering, Full-Stack Development, Cloud Technologies, API Development, Agile Methodologies, Problem Solving, Communication, Project Management, JavaScript, Python",agency
2026-04,hn_whoishiring,Adalat AI,"Go, React, Next.js, k8s",,True,USD,full_time,https://www.adalat.ai,80000.0,120000.0,100000.0,mid,"Go, React, Next.js, Kubernetes, AI, Cloud Computing, Backend Development, Frontend Development, DevOps, System Design",startup
2026-04,hn_whoishiring,CLUTCH,"Embedded Systems Engineer (Computer Vision), Product Designer, Head of Growth",,True,USD,full_time,https://clutchapp.notion.site/Embedded-Systems-Engineer-Computer-Vision-222f733f6e698011bfc1cd005dc49098,120000.0,180000.0,150000.0,mid,"Computer Vision, Embedded Systems, AI, Python, C++, Image Processing, Hardware Integration, Mobile Development, Cloud Services, Data Analysis",startup
